id,McCabeCyclomaticComplexity,LinesOfCodeInCallable,NumberOfLambdaExpressionsInCallable,NumberOfMethodReferencesPerCallable,MaxNumberOfAddedLines,CodeChurn,NumberOfRevisions,MeanAuthorCommits,MaxNumberOfModifiedLines,Severity
2206,2,7,0,0,8,8,1,15.0,8,0
2207,2,5,0,0,6,6,1,172.0,6,0
2208,1,5,0,0,6,6,1,151.0,6,0
2209,2,7,0,0,8,8,1,1447.0,8,0
2210,2,5,0,0,6,6,1,2675.0,6,0
2211,2,6,0,0,7,7,2,1030.0,7,0
2212,1,3,0,0,4,4,1,12.0,4,0
2213,3,18,0,0,19,19,1,45.0,19,0
2214,22,87,0,0,134,168,22,602.1,134,3
2215,1,3,0,0,7,8,3,1060.0,7,0
2216,3,12,0,0,9,17,6,1530.0,14,1
