id,LambdaDensity,LinesOfCodeInClass,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressionsInClass,NumberOfMethodReferencesPerClass,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfAnnotations,NumberOfBugFixes,MeanCommitMessageLength,NumberOfRevisions,DaysWithCommits,NumberOfRefactorings,Severity
953,0.0,135,0.0,0,0,0,9,0,0,1,32,32,1.0,4,64,0,8,43.4,15,14,0,0
954,0.0,44,0.0,1,0,0,7,0,0,0,7,6,0.8571428571428571,7,16,2,1,85.0,10,10,0,0
955,0.0,25,0.0,0,0,0,3,0,0,1,4,4,1.0,3,10,0,0,83.0,4,3,0,0
956,0.0,34,0.0,2,0,0,5,0,0,1,5,3,0.6,5,9,0,0,83.25,4,4,1,0
957,3.8461538461538463,26,0.0,0,1,0,2,0,0,1,5,5,1.0,2,11,0,0,63.0,1,1,0,0
958,0.0,75,0.0,1,0,0,8,0,1,3,14,13,0.875,7,16,0,6,58.46341463414634,41,30,0,0
959,17.5,40,2.5,1,7,1,6,0,0,0,6,5,0.8333333333333334,6,20,0,3,77.33333333333333,9,9,0,0
960,0.0,9,0.0,0,0,0,1,0,0,0,1,1,1.0,1,7,0,0,57.5,2,2,1,0
961,0.0,212,0.0,1,0,0,49,0,0,0,49,48,0.979591836734694,46,51,0,1,97.34782608695652,23,23,0,0
962,0.0,115,0.0,5,0,0,14,0,4,14,14,9,0.6428571428571429,14,18,0,4,51.75,12,12,1,0
963,0.0,109,0.0,0,0,0,13,12,0,12,13,1,0.0769230769230769,13,32,17,0,61.833333333333336,6,6,0,0
964,0.0,59,0.0,1,0,0,4,0,0,3,10,9,0.75,3,18,0,1,53.125,8,8,1,0
965,0.0,123,0.0,8,0,0,16,0,0,4,29,19,0.5,8,50,0,1,33.2,5,5,0,0
966,0.0,66,0.0,1,0,0,10,1,0,2,13,10,0.8,5,18,0,12,96.56435643564356,101,80,13,0
967,0.0,97,0.0,0,0,0,2,0,0,0,17,17,1.0,2,47,0,5,61.083333333333336,48,46,1,0
968,0.0,53,0.0,0,0,0,4,0,0,0,12,12,1.0,1,39,0,0,59.42857142857143,14,13,0,0
969,0.0,288,0.0,0,0,0,143,0,0,0,143,143,1.0,143,143,0,4,55.625,8,7,0,0
970,0.0,23,0.0,0,0,0,3,0,0,1,4,4,1.0,3,4,0,0,76.4,10,10,0,0
971,0.0,119,0.0,1,0,0,12,1,0,2,26,23,0.8333333333333334,0,34,0,0,79.33333333333333,3,3,1,0
972,0.0,100,0.0,0,0,0,4,0,0,3,24,24,1.0,4,31,0,2,53.375,8,7,0,0
973,0.0,120,0.0,0,0,0,5,0,0,2,21,21,1.0,2,47,0,5,57.0,30,22,4,0
974,0.0,245,0.0,0,0,0,14,0,0,8,44,44,1.0,7,178,0,0,69.0,7,5,0,0
975,0.0,406,0.0,0,0,0,2,0,0,1,2,2,1.0,1,1166,0,1,55.16666666666666,6,6,0,0
976,0.0,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,18.5,2,2,0,0
977,0.0,32,0.0,1,0,0,4,0,0,0,7,6,0.75,4,7,0,0,23.0,1,1,0,0
978,0.0,15,0.0,0,0,0,1,0,0,1,2,2,1.0,1,3,0,0,47.42857142857143,7,7,0,0
979,0.0,181,0.0,1,0,0,2,0,0,0,2,1,0.5,1,147,0,1,126.71428571428572,7,7,0,0
980,0.0,395,0.0,22,0,0,47,22,0,24,59,15,0.0638297872340425,46,91,0,2,91.92307692307692,13,11,1,2
981,0.0,131,0.0,7,0,0,17,0,3,10,20,13,0.5882352941176471,17,28,0,0,28.75,4,3,0,0
982,0.0,35,0.0,0,0,0,2,0,0,0,8,8,1.0,2,20,0,4,102.11764705882354,153,145,5,0
983,0.0,33,0.0,1,0,0,4,0,0,2,4,3,0.75,4,12,1,7,49.91044776119403,67,61,8,0
984,0.0,13,0.0,0,0,0,1,0,0,1,1,1,1.0,1,2,0,1,45.5,4,4,1,0
985,0.0,121,0.0,0,0,0,7,0,0,4,23,23,1.0,6,40,0,3,45.21428571428572,14,13,0,0
986,0.0,64,0.0,0,0,0,3,0,2,0,16,16,1.0,1,29,0,0,18.0,1,1,0,0
987,0.0,71,0.0,0,0,0,7,0,1,0,13,13,1.0,6,14,0,0,147.5,4,4,1,0
988,0.0,29,0.0,0,0,0,4,0,0,1,5,5,1.0,4,7,0,1,74.81818181818181,11,10,0,0
989,0.0,18,0.0,0,0,0,8,0,0,0,8,8,1.0,0,8,0,2,35.166666666666664,6,6,1,0
990,0.0,33,0.0,2,0,0,3,0,1,0,4,2,0.3333333333333333,3,22,0,1,59.85714285714285,7,5,0,0
991,0.0,54,0.0,0,0,0,2,0,0,0,12,12,1.0,0,6,0,0,115.4,5,5,0,0
992,0.0,35,0.0,0,0,0,3,0,0,3,4,4,1.0,3,11,0,17,650.0,63,61,4,0
993,0.0,14,0.0,0,0,0,1,0,0,0,1,1,1.0,1,6,0,14,58.58878504672897,107,82,9,0
994,0.8620689655172413,116,0.8620689655172413,1,1,1,12,5,0,9,25,19,0.5,9,34,0,3,75.94117647058823,34,30,2,0
995,0.0,100,0.0,1,0,0,5,0,1,4,14,13,0.8,1,60,0,2,49.69230769230769,13,13,0,0
996,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,4,0,1,109.0,8,8,1,0
997,0.0,19,0.0,0,0,0,1,0,0,1,2,2,1.0,0,2,0,0,82.57142857142857,7,7,0,0
998,0.0,26,0.0,1,0,0,3,1,0,1,3,1,0.3333333333333333,3,4,0,0,101.0,2,2,0,0
999,0.0,158,0.0,0,0,0,31,0,0,0,36,36,1.0,31,35,0,2,60.54545454545455,22,18,0,0
1000,0.0,44,0.0,2,0,0,5,2,0,0,7,3,0.2,5,10,0,1,18.5,2,2,0,0
1001,0.0,72,0.0,4,0,0,9,0,0,3,13,9,0.5555555555555556,9,10,0,0,66.0,1,1,0,0
1002,0.0,16,0.0,0,0,0,6,0,0,0,6,6,1.0,6,6,0,0,47.66666666666666,9,9,0,0
1003,0.0,18,0.0,1,0,0,3,0,0,2,3,2,0.6666666666666666,3,6,0,1,59.63157894736842,19,18,1,0
1004,0.0,68,0.0,3,0,0,7,0,0,2,14,11,0.5714285714285714,7,21,0,6,43.13333333333333,15,13,0,0
1005,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,1,17.0,3,3,0,0
1006,0.0,32,0.0,0,0,0,3,0,0,0,4,4,1.0,1,7,0,3,58.0,8,5,0,0
1007,0.0,16,0.0,0,0,0,1,0,0,1,1,1,1.0,1,3,0,0,43.5,8,5,1,0
1008,0.0,31,0.0,0,0,0,3,0,0,3,4,4,1.0,3,8,0,0,101.625,8,8,0,0
1009,0.0,69,0.0,1,0,0,2,0,0,8,6,5,0.5,2,27,0,1,116.11764705882354,17,17,1,0
1010,0.0,21,0.0,2,0,0,3,1,0,2,3,0,0.0,3,3,0,0,42.0,2,2,0,1
1011,0.0,16,0.0,2,0,0,3,0,0,1,3,1,0.3333333333333333,3,6,0,0,97.5,2,2,0,0
1012,0.0,36,0.0,2,0,0,3,0,0,4,4,2,0.3333333333333333,3,5,0,5,102.0,13,12,1,0
1013,0.0,60,0.0,0,0,0,1,0,0,7,6,6,1.0,0,13,0,1,27.07792207792208,77,24,6,0
1014,0.0,46,0.0,1,0,0,2,0,0,0,7,6,0.5,2,8,0,0,65.0,1,1,0,0
1015,0.0,93,0.0,0,0,0,3,0,3,1,7,7,1.0,2,58,0,1,48.0,7,6,0,0
1016,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2,0,60.0,1,1,0,1
1017,0.0,158,0.0,0,0,0,10,0,0,2,26,26,1.0,3,64,0,0,38.0,2,2,2,0
1018,0.0,19,0.0,0,0,0,1,0,0,1,2,2,1.0,1,9,0,2,49.0,2,1,0,0
1019,0.0,148,0.0,0,0,0,12,0,0,3,31,31,1.0,5,58,0,0,64.33333333333333,3,3,0,0
1020,0.0,27,0.0,0,0,0,1,0,0,0,4,4,1.0,1,11,0,0,44.0,6,4,0,0
1021,1.639344262295082,61,0.0,1,1,0,14,0,0,0,14,13,0.9285714285714286,0,16,0,0,126.5,2,2,0,1
1022,1.25,80,1.25,3,1,1,11,0,0,0,15,12,0.7272727272727273,10,65,0,2,50.40909090909091,22,21,0,0
1023,0.0,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,43.42857142857143,7,6,0,0
1024,0.0,82,0.0,0,0,0,3,0,0,0,8,8,1.0,0,74,0,0,124.5,2,2,0,0
1025,0.0,59,0.0,2,0,0,7,0,0,3,11,9,0.7142857142857143,7,14,0,0,52.625,16,15,2,0
1026,0.0,68,0.0,0,0,0,7,0,0,0,15,15,1.0,1,23,0,0,51.0,3,3,0,0
1027,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,4,0,4,45.16666666666666,6,6,0,0
1028,0.0,62,0.0,0,0,0,6,0,0,0,12,12,1.0,6,30,3,4,68.84848484848484,33,30,5,0
1029,0.0,149,0.0,3,0,0,16,0,0,3,46,43,0.8125,8,39,0,2,48.0,10,7,1,0
1030,0.0,1024,0.0,0,0,0,26,0,0,0,270,270,1.0,6,737,0,32,116.66451612903226,310,246,15,0
1031,0.0,78,0.0,0,0,0,7,0,2,0,18,18,1.0,0,32,0,2,69.45833333333333,24,21,0,0
1032,0.0,10,0.0,0,0,0,2,0,0,0,2,2,1.0,2,4,0,19,157.54761904761904,42,42,2,0
1033,0.0,57,0.0,2,0,0,6,0,0,1,9,7,0.6666666666666666,6,21,3,2,251.23809523809524,21,18,2,0
1034,0.0,153,0.0,2,0,0,9,0,1,0,32,30,0.7777777777777778,3,84,0,16,71.3529411764706,17,13,0,0
1035,0.0,520,0.0,11,0,0,42,3,4,8,109,95,0.6666666666666666,40,106,0,23,49.11009174311926,218,156,1,0
1036,0.0,20,0.0,2,0,0,2,0,0,0,2,0,0.0,0,2,0,1,111.85714285714286,7,7,0,2
1037,0.1275510204081632,784,0.0,1,1,0,58,0,0,5,167,166,0.9827586206896552,46,549,0,11,76.71812080536913,149,129,8,0
1038,0.0,25,0.0,0,0,0,1,0,0,1,5,5,1.0,1,9,0,1,70.0,1,1,0,0
1039,0.0,29,0.0,1,0,0,4,0,0,0,6,5,0.75,4,6,0,0,64.0,2,2,0,0
1040,0.0,123,0.0,3,0,0,12,1,0,8,19,15,0.6666666666666666,9,18,0,1,80.33333333333333,3,3,0,0
1041,0.0,13,0.0,0,0,0,1,0,0,1,1,1,1.0,1,2,0,0,168.4,10,9,1,0
1042,0.0,1444,0.0,21,0,0,138,18,0,20,292,235,0.717391304347826,127,389,0,0,106.14814814814817,27,24,2,0
1043,1.7647058823529411,170,0.0,1,3,0,9,0,0,12,12,11,0.8888888888888888,5,143,0,6,47.90909090909091,11,8,0,0
1044,0.0,64,0.0,0,0,0,4,0,0,1,14,14,1.0,2,26,0,1,52.57142857142857,7,5,0,0
1045,0.0,91,0.0,6,0,0,7,0,5,6,13,7,0.1428571428571428,7,7,0,0,15.0,1,1,0,2
1046,0.0,21,0.0,0,0,0,4,0,0,0,4,4,1.0,3,14,0,0,85.0,1,1,0,0
1047,0.0,17,0.0,1,0,0,1,0,0,1,1,0,0.0,1,3,0,3,57.48484848484848,33,29,3,0
1048,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0,2,70.72972972972973,37,34,0,0
1049,0.0,200,0.0,19,0,0,37,18,0,19,37,0,0.0,37,42,6,1,40.66666666666666,3,3,0,2
1050,0.0,113,0.0,2,0,0,15,0,0,2,21,19,0.8666666666666667,2,40,0,1,53.333333333333336,3,3,1,0
1051,0.0,10,0.0,0,0,0,1,0,0,0,2,2,1.0,1,4,0,0,23.0,1,1,0,0
1052,0.0,144,0.0,4,0,0,17,0,0,2,24,20,0.7647058823529411,15,55,0,0,46.0,2,2,0,0
1053,0.0,22,0.0,1,0,0,2,0,0,0,2,1,0.5,0,14,0,2,71.75,16,16,1,0
1054,0.0,144,0.0,0,0,0,37,0,34,0,37,37,1.0,36,37,0,7,93.625,16,15,0,0
1055,0.0,356,0.0,14,0,0,41,0,0,12,83,69,0.6585365853658537,30,65,1,1,37.6,15,11,0,0
1056,0.0,144,0.0,4,0,0,8,0,2,9,27,23,0.5,7,43,0,0,43.66666666666666,3,3,0,0
1057,0.0,351,0.0,0,0,0,19,0,0,7,75,75,1.0,8,194,0,9,69.48936170212765,47,40,2,0
1058,0.0,18,0.0,0,0,0,1,0,0,1,2,2,1.0,1,2,0,1,65.66666666666667,3,3,0,0
1059,0.0,195,0.0,6,0,0,17,1,0,7,56,49,0.5882352941176471,6,68,4,2,60.6,5,4,0,0
1060,0.0,236,0.0,1,0,0,5,0,0,15,56,55,0.8,3,53,0,1,187.16666666666663,18,18,0,0
1061,0.0,16,0.0,0,0,0,1,0,0,2,1,1,1.0,1,2,0,0,57.5,2,2,1,0
1062,0.0,20,0.0,1,0,0,2,0,0,0,2,1,0.5,2,4,0,0,46.25,4,2,0,0
1063,0.0,260,0.0,9,0,0,24,5,0,1,47,33,0.4166666666666667,24,47,0,0,14.0,1,1,0,0
1064,0.0,24,0.0,2,0,0,2,0,0,3,2,0,0.0,2,2,0,0,59.0,4,3,0,1
1065,0.0,111,0.0,3,0,0,17,0,0,4,18,15,0.8235294117647058,6,24,0,7,64.88235294117646,85,66,6,0
1066,0.0,20,0.0,0,0,0,1,0,0,0,4,4,1.0,0,1,0,1,29.0,5,3,0,0
1067,0.0,239,0.0,1,0,0,15,0,0,8,30,29,0.9333333333333332,13,126,0,3,82.38888888888889,18,14,0,0
1068,0.0,335,0.0,1,0,0,15,1,0,9,62,60,0.8666666666666667,12,112,0,0,173.0,4,3,0,0
1069,0.0,129,0.0,6,0,0,13,0,1,8,18,12,0.5384615384615384,13,63,0,7,63.42307692307692,26,23,5,0
1070,0.0,19,0.0,1,0,0,3,1,0,1,3,1,0.3333333333333333,3,6,0,5,155.3684210526316,19,19,1,1
1071,0.0,135,0.0,1,0,0,9,2,0,8,27,24,0.6666666666666666,4,53,5,3,51.46428571428572,28,22,0,0
1072,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,13,0,3,30.75,8,6,0,0
1073,0.0,61,0.0,0,0,0,3,0,0,1,9,9,1.0,2,33,0,0,56.16666666666666,6,6,0,0
1074,0.0,12,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0,0,46.833333333333336,12,10,0,0
1075,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,0,2,0,0,108.0,1,1,0,0
1076,0.0,96,0.0,1,0,0,9,0,0,3,26,25,0.8888888888888888,5,41,0,1,47.0,7,6,0,0
1077,0.0,3022,0.0,27,0,0,131,8,1,48,561,520,0.732824427480916,105,1045,0,112,33.98032200357782,559,271,62,0
1078,0.0,14,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,0,22.25,4,4,0,0
1079,0.0,131,0.0,1,0,0,7,1,0,2,21,17,0.7142857142857143,4,24,0,6,63.45945945945946,37,31,1,0
1080,0.0,46,0.0,0,0,0,5,0,0,2,8,8,1.0,3,17,0,2,64.23529411764706,17,16,0,0
1081,0.3584229390681003,558,0.0,4,2,0,31,0,1,12,126,122,0.8709677419354839,19,156,1,10,58.70886075949367,79,64,2,0
1082,2.727272727272727,110,0.0,0,3,0,6,0,1,0,17,17,1.0,2,65,0,2,51.11111111111112,9,8,0,0
1083,0.0,32,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0,0,19.5,2,2,0,0
1084,0.0,35,0.0,0,0,0,2,0,0,0,8,8,1.0,2,29,0,8,68.48936170212765,47,36,3,0
1085,0.0,124,0.0,1,0,0,9,0,0,0,22,21,0.8888888888888888,8,41,0,0,67.92307692307692,13,13,1,0
1086,0.0,98,0.0,0,0,0,2,0,0,0,18,18,1.0,2,45,0,1,112.12121212121212,33,31,0,0
1087,0.0,70,0.0,9,0,0,12,0,0,0,13,4,0.25,12,12,0,0,18.0,1,1,0,0
1088,0.0,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,17,106.88607594936708,79,67,7,0
1089,0.0,35,0.0,0,0,0,1,0,0,1,6,6,1.0,1,30,0,2,101.6,5,5,1,0
1090,0.0,102,0.0,0,0,0,10,0,0,3,19,19,1.0,9,26,0,0,45.0,2,2,0,0
1091,0.0,97,0.0,0,0,0,2,0,0,0,19,19,1.0,2,32,0,23,49.11009174311926,218,156,1,0
1092,0.0,18,0.0,0,0,0,1,0,0,1,2,2,1.0,1,4,0,11,77.91803278688525,61,56,7,0
1093,0.0,30,0.0,0,0,0,10,0,0,0,10,10,1.0,5,10,0,1,36.81818181818182,11,10,0,0
1094,0.0,34,0.0,1,0,0,1,0,3,1,1,0,0.0,1,4,4,2,71.6923076923077,13,13,0,2
1095,0.0,34,0.0,0,0,0,1,0,0,0,9,9,1.0,1,16,0,2,67.83333333333333,6,4,1,0
1096,0.0,106,0.0,8,0,0,12,0,0,3,27,19,0.3333333333333333,9,60,0,14,58.55,100,87,6,0
1097,0.0,17,0.0,1,0,0,2,0,0,0,2,1,0.5,2,3,1,2,102.42857142857144,21,20,2,0
1098,0.0,72,0.0,4,0,0,8,0,0,9,11,7,0.5,7,15,0,2,144.5,6,6,0,0
1099,0.0,453,0.0,0,0,0,18,0,0,2,82,82,1.0,7,302,0,9,80.69491525423729,59,49,0,0
1100,0.0,44,0.0,3,0,0,6,0,0,3,7,4,0.5,6,8,0,3,65.44444444444444,9,9,0,0
1101,0.0,167,0.0,0,0,0,16,0,0,9,23,23,1.0,15,165,0,0,37.0,2,2,1,0
1102,0.0,26,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0,1,71.15384615384616,26,23,1,0
1103,0.0,100,0.0,1,0,0,5,1,0,5,12,10,0.6,4,21,0,2,61.25,8,7,2,0
1104,2.028985507246377,345,2.028985507246377,14,7,7,42,0,0,17,65,51,0.6666666666666666,15,139,0,3,34.89473684210526,19,15,0,0
1105,0.0,125,0.0,0,0,0,29,0,0,0,29,29,1.0,29,33,0,8,77.55319148936171,47,37,3,0
1106,0.0,46,0.0,1,0,0,2,0,0,0,7,6,0.5,2,8,0,0,65.0,1,1,0,0
1107,0.0,57,0.0,1,0,0,7,0,1,0,8,7,0.8571428571428571,7,25,0,0,16.666666666666668,3,3,0,0
1108,0.5882352941176471,170,0.5882352941176471,0,1,1,16,0,0,5,31,31,1.0,4,62,0,2,51.0,3,3,0,0
1109,0.0,480,0.0,1,0,0,2,0,0,0,131,130,0.5,2,163,0,0,14.0,1,1,0,0
1110,0.0,92,0.0,11,0,0,17,0,0,2,19,8,0.3529411764705882,16,19,0,1,56.0,1,1,0,0
1111,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,3,0,0,40.2,5,5,0,0
1112,0.0,61,0.0,2,0,0,7,0,0,1,10,8,0.7142857142857143,7,7,0,1,99.9090909090909,11,10,0,0
1113,0.0,52,0.0,0,0,0,3,0,0,2,11,11,1.0,3,5,0,0,43.333333333333336,3,2,0,0
1114,0.0,96,0.0,1,0,0,5,1,0,5,16,14,0.6,5,28,0,0,85.0,1,1,0,0
1115,0.0,26,0.0,2,0,0,3,0,0,0,4,2,0.3333333333333333,2,4,0,4,102.11764705882354,153,145,5,0
1116,0.0,33,0.0,0,0,0,3,0,0,1,4,4,1.0,2,9,0,0,57.5,2,2,1,0
1117,0.0,493,0.0,2,0,0,23,2,27,0,88,82,0.8260869565217391,5,202,31,17,72.47222222222223,144,101,15,0
1118,0.2487562189054726,402,0.746268656716418,7,1,3,39,0,0,8,77,70,0.8205128205128205,11,104,0,2,176.8,10,10,0,0
1119,0.0,31,0.0,0,0,0,11,0,0,0,11,11,1.0,0,12,0,0,66.75,4,4,0,0
1120,0.0,29,0.0,0,0,0,1,0,0,0,3,3,1.0,1,10,3,1,58.10526315789474,19,19,1,0
1121,0.0,76,0.0,3,0,0,9,0,1,3,13,10,0.6666666666666666,9,20,3,19,106.4153846153846,65,53,13,0
1122,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0,1,70.61538461538461,13,12,2,0
1123,0.0,31,0.0,0,0,0,2,0,0,0,10,10,1.0,2,14,0,2,60.875,8,7,1,0
1124,9.090909090909092,22,0.0,0,2,0,4,0,0,0,4,4,1.0,0,10,0,1,175.375,8,8,1,0
1125,0.0,68,0.0,2,0,0,9,0,0,2,10,8,0.7777777777777778,9,17,0,0,44.0,2,2,0,0
1126,0.0,1645,0.0,94,0,0,231,90,0,92,260,76,0.2034632034632034,230,401,90,1,36.85,20,18,1,3
1127,0.0,59,0.0,3,0,0,6,0,0,3,13,10,0.5,4,72,0,0,74.71428571428571,7,6,0,0
1128,0.0,35,0.0,0,0,0,3,0,0,0,3,3,1.0,0,19,0,5,48.266666666666666,30,23,1,0
1129,1.4705882352941178,68,0.0,4,1,0,6,0,0,4,10,6,0.3333333333333333,5,11,0,0,54.333333333333336,6,6,1,0
1130,0.0,18,0.0,0,0,0,1,0,0,3,2,2,1.0,1,1,0,1,50.44444444444444,9,7,0,0
1131,0.0,133,0.0,6,0,0,17,3,4,5,27,18,0.4705882352941176,13,64,4,10,67.92307692307692,26,23,1,1
1132,0.0,15,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0,2,104.16666666666669,18,18,0,0
1133,0.0,44,0.0,1,0,0,5,0,0,1,6,5,0.8,5,24,0,0,73.63636363636364,11,10,1,0
1134,0.0,183,0.0,0,0,0,14,0,0,4,47,47,1.0,2,63,2,8,73.73684210526316,19,15,0,0
1135,0.0,66,0.0,0,0,0,13,0,0,0,13,13,1.0,13,13,0,2,64.8,15,14,0,0
1136,0.0,117,0.0,0,0,0,6,0,0,2,33,33,1.0,3,21,0,0,64.72727272727273,22,20,0,0
1137,0.0,15,0.0,1,0,0,3,0,0,0,3,2,0.6666666666666666,3,5,0,1,39.5,2,2,0,0
1138,0.0,28,0.0,1,0,0,4,0,0,0,4,3,0.75,2,5,0,3,179.11111111111111,9,9,0,0
1139,0.0,107,0.0,0,0,0,3,0,0,3,12,12,1.0,3,59,0,0,56.0,1,1,0,0
1140,0.0,65,0.0,0,0,0,1,0,0,5,8,8,1.0,1,24,4,4,79.11904761904762,42,34,2,0
1141,0.0,77,0.0,0,0,0,6,0,0,0,19,19,1.0,1,22,0,2,33.333333333333336,6,5,0,0
1142,0.4329004329004329,231,2.5974025974025974,0,1,6,23,5,0,17,35,30,0.782608695652174,16,53,0,0,65.0,3,3,0,0
1143,0.0,166,0.0,1,0,0,9,0,0,12,24,21,0.8888888888888888,8,48,0,1,28.0,7,7,0,0
1144,0.0,39,0.0,5,0,0,5,0,0,4,5,0,0.0,5,5,1,2,56.333333333333336,15,15,1,2
1145,0.0,366,0.0,0,0,0,6,0,4,15,35,35,1.0,5,172,1,3,68.94736842105263,19,17,0,1
1146,0.0,24,0.0,1,0,0,5,0,0,0,5,4,0.8,5,5,0,0,50.12,25,22,0,0
1147,15.789473684210526,19,0.0,0,3,0,3,0,0,0,3,3,1.0,3,8,0,2,82.3,20,16,1,0
1148,0.0,31,0.0,0,0,0,1,0,0,1,5,5,1.0,1,17,0,1,73.6,10,10,0,0
1149,0.0,48,0.0,3,0,0,5,0,0,3,13,10,0.4,5,9,0,3,65.28571428571429,7,7,0,2
1150,0.0,133,0.0,5,0,0,10,0,0,8,21,16,0.5,0,59,0,0,58.8,5,5,1,0
1151,0.0,22,0.0,0,0,0,2,1,0,2,3,2,0.5,2,3,0,2,40.625,16,13,1,0
1152,0.0,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,71.6,10,9,1,0
1153,0.0,11,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0,4,100.6,5,5,0,0
1154,6.363636363636363,110,0.0,2,7,0,15,0,0,4,28,26,0.8666666666666667,2,62,0,6,63.48101265822785,79,63,7,0
1155,0.0,58,0.0,1,0,0,5,1,1,2,13,11,0.6,4,24,0,1,51.45,20,20,0,0
1156,0.0,73,0.0,0,0,0,7,0,0,0,13,13,1.0,6,40,0,2,133.3,10,8,0,0
1157,0.0,48,0.0,0,0,0,5,0,0,0,15,15,1.0,5,19,0,3,109.66666666666669,6,6,0,0
1158,0.0,47,0.0,6,0,0,6,0,0,6,6,0,0.0,6,6,0,3,35.8,5,4,1,1
1159,0.0,27,0.0,3,0,0,5,1,0,1,5,1,0.2,5,6,1,0,27.0,1,1,0,1
1160,0.0,31,0.0,3,0,0,5,1,0,1,5,1,0.2,5,9,0,0,90.78947368421052,19,19,5,0
1161,0.0,34,0.0,0,0,0,16,0,0,0,16,16,1.0,0,16,0,12,69.90625,32,30,6,0
1162,0.0,41,0.0,0,0,0,2,0,0,0,7,7,1.0,2,16,0,4,102.11764705882354,153,145,5,0
1163,0.0,28,0.0,2,0,0,4,2,0,2,4,0,0.0,4,4,0,2,116.05882352941175,17,15,0,2
1164,0.0,58,0.0,0,0,0,5,0,1,2,8,8,1.0,5,20,0,6,107.82857142857142,35,29,0,0
1165,0.0,182,0.0,4,0,0,16,3,0,0,44,34,0.5625,15,42,0,0,27.0,2,2,0,1
1166,0.0,489,0.0,0,0,0,19,0,0,13,78,78,1.0,8,267,0,0,48.75,4,4,0,0
1167,0.0,249,0.0,2,0,0,15,0,2,4,46,44,0.8666666666666667,10,21,2,0,60.0,1,1,0,0
1168,0.0,116,0.0,0,0,0,7,0,0,1,21,21,1.0,7,50,1,1,42.285714285714285,14,12,2,0
1169,0.0,61,0.0,0,0,0,3,1,0,1,12,11,0.6666666666666666,3,16,0,1,57.0,1,1,0,0
1170,0.0,35,0.0,1,0,0,7,0,0,0,10,9,0.8571428571428571,7,10,0,1,36.54545454545455,11,11,0,0
1171,0.0,18,0.0,0,0,0,8,0,0,0,8,8,1.0,0,8,0,1,34.666666666666664,9,9,0,0
1172,0.0,18,0.0,0,0,0,1,0,0,0,4,4,1.0,1,7,0,1,116.36363636363636,11,10,2,0
1173,0.0,24,0.0,0,0,0,1,0,0,3,1,1,1.0,1,2,2,0,60.0,1,1,0,1
1174,0.0,373,0.0,7,0,0,24,1,0,20,68,57,0.6666666666666666,20,61,0,0,50.5,2,2,0,0
1175,0.0,22,0.0,0,0,0,2,0,0,0,2,2,1.0,2,2,0,5,56.52173913043478,23,22,4,0
1176,0.0,31,0.0,0,0,0,3,0,0,1,5,5,1.0,2,8,0,1,116.36363636363636,11,11,1,0
1177,0.0,28,0.0,0,0,0,5,0,0,0,5,5,1.0,5,11,0,2,36.0,9,7,0,0
1178,0.0,108,0.0,3,0,0,7,0,3,2,13,10,0.5714285714285714,6,15,0,0,18.0,1,1,0,2
1179,0.0,42,0.0,0,0,0,3,0,0,3,5,5,1.0,1,12,3,0,55.66666666666666,3,2,0,0
1180,4.878048780487805,287,4.529616724738676,2,14,13,15,0,5,14,51,49,0.8666666666666667,7,151,4,2,48.66666666666666,3,3,0,0
1181,0.0,33,0.0,0,0,0,3,0,0,1,3,3,1.0,3,29,0,5,76.625,24,22,1,0
1182,0.0,24,0.0,0,0,0,2,0,0,1,3,3,1.0,2,9,0,1,34.0,7,7,0,0
1183,0.0,22,0.0,0,0,0,2,0,0,0,2,2,1.0,0,28,0,1,39.833333333333336,6,6,0,0
1184,0.0,20,0.0,1,0,0,2,0,0,1,2,1,0.5,1,7,0,1,55.66666666666666,12,10,0,0
1185,0.0,94,0.0,6,0,0,15,0,0,1,22,16,0.6,15,22,0,0,59.0,5,5,0,0
1186,0.0,45,0.0,0,0,0,2,0,0,0,23,23,1.0,1,45,0,2,32.0,12,11,1,0
